country,year,sex,age,cases,total_annual_cases
TK,2007,m,0-14,0,0
TK,2007,m,0-4,0,0
TK,2007,m,15-24,0,0
TK,2007,m,25-34,0,0
TK,2007,m,35-44,0,0
TK,2007,m,45-54,0,0
TK,2007,m,5-14,0,0
TK,2007,m,55-64,0,0
TK,2007,m,65+,0,0
TK,2008,f,15-24,13,0
TK,2008,f,25-34,6,0
TK,2008,f,35-44,5,0
TK,2008,f,45-54,6,0
TK,2008,f,55-64,3,0
TK,2008,f,65+,4,0
TK,2008,f,unknown,0,0
TK,2008,m,15-24,10,0
TK,2008,m,25-34,10,0
TK,2008,m,35-44,4,0
TK,2008,m,45-54,9,0
TK,2008,m,55-64,4,0
TK,2008,m,unknown,0,0
TL,2002,f,0-14,20,1090
TL,2002,f,15-24,118,1090
TL,2002,f,25-34,124,1090
TL,2002,f,35-44,88,1090
TL,2002,f,45-54,91,1090
TL,2002,f,55-64,40,1090
TL,2002,f,65+,13,1090
TL,2002,m,0-14,13,1090
TL,2002,m,15-24,119,1090
TL,2002,m,25-34,145,1090
TL,2002,m,35-44,119,1090
TL,2002,m,45-54,107,1090
TL,2002,m,55-64,58,1090
TL,2002,m,65+,35,1090
TL,2003,f,0-14,13,1027
TL,2003,f,15-24,98,1027
TL,2003,f,25-34,116,1027
TL,2003,f,35-44,76,1027
TL,2003,f,45-54,76,1027
TL,2003,f,55-64,43,1027
TL,2003,f,65+,17,1027
TL,2003,m,0-14,5,1027
TL,2003,m,15-24,130,1027
TL,2003,m,25-34,135,1027
TL,2003,m,35-44,107,1027
TL,2003,m,45-54,98,1027
TL,2003,m,55-64,66,1027
TL,2003,m,65+,41,1027
TL,2004,f,0-14,19,1014
TL,2004,f,15-24,109,1014
TL,2004,f,25-34,116,1014
TL,2004,f,35-44,83,1014
TL,2004,f,45-54,51,1014
TL,2004,f,55-64,27,1014
TL,2004,f,65+,16,1014
TL,2004,m,0-14,5,1014
TL,2004,m,15-24,133,1014
TL,2004,m,25-34,134,1014
TL,2004,m,35-44,95,1014
TL,2004,m,45-54,99,1014
TL,2004,m,55-64,65,1014
TL,2004,m,65+,48,1014
TL,2005,f,0-14,8,1035
TL,2005,f,15-24,127,1035
TL,2005,f,25-34,90,1035
TL,2005,f,35-44,76,1035
TL,2005,f,45-54,60,1035
TL,2005,f,55-64,18,1035
TL,2005,f,65+,29,1035
TL,2005,m,0-14,8,1035
TL,2005,m,15-24,136,1035
TL,2005,m,25-34,149,1035
TL,2005,m,35-44,116,1035
TL,2005,m,45-54,119,1035
TL,2005,m,55-64,52,1035
TL,2005,m,65+,47,1035
TL,2006,f,0-14,8,907
TL,2006,f,15-24,102,907
TL,2006,f,25-34,76,907
TL,2006,f,35-44,82,907
TL,2006,f,45-54,63,907
TL,2006,f,55-64,34,907
TL,2006,f,65+,23,907
TL,2006,m,0-14,1,907
TL,2006,m,15-24,128,907
TL,2006,m,25-34,115,907
TL,2006,m,35-44,103,907
TL,2006,m,45-54,75,907
TL,2006,m,55-64,48,907
TL,2006,m,65+,49,907
TL,2007,f,0-14,10,1021
TL,2007,f,15-24,120,1021
TL,2007,f,25-34,98,1021
TL,2007,f,35-44,89,1021
TL,2007,f,45-54,76,1021
TL,2007,f,55-64,36,1021
TL,2007,f,65+,31,1021
TL,2007,m,0-14,4,1021
TL,2007,m,15-24,128,1021
TL,2007,m,25-34,129,1021
TL,2007,m,35-44,89,1021
TL,2007,m,45-54,77,1021
TL,2007,m,55-64,69,1021
TL,2007,m,65+,65,1021
TL,2008,f,0-14,4,867
TL,2008,f,15-24,87,867
TL,2008,f,25-34,72,867
TL,2008,f,35-44,85,867
TL,2008,f,45-54,67,867
TL,2008,f,55-64,35,867
TL,2008,f,65+,36,867
TL,2008,f,unknown,0,867
TL,2008,m,0-14,6,867
TL,2008,m,15-24,115,867
TL,2008,m,25-34,88,867
TL,2008,m,35-44,93,867
TL,2008,m,45-54,73,867
TL,2008,m,55-64,52,867
TL,2008,m,65+,54,867
TL,2008,m,unknown,0,867
TM,1995,f,0-14,2,544
TM,1995,f,15-24,15,544
TM,1995,f,25-34,146,544
TM,1995,f,35-44,0,544
TM,1995,f,45-54,47,544
TM,1995,f,55-64,25,544
TM,1995,f,65+,0,544
TM,1995,m,0-14,1,544
TM,1995,m,15-24,11,544
TM,1995,m,25-34,188,544
TM,1995,m,35-44,0,544
TM,1995,m,45-54,79,544
TM,1995,m,55-64,30,544
TM,1995,m,65+,0,544
TM,1996,f,0-14,2,557
TM,1996,f,15-24,12,557
TM,1996,f,25-34,75,557
TM,1996,f,35-44,72,557
TM,1996,f,45-54,25,557
TM,1996,f,55-64,19,557
TM,1996,f,65+,18,557
TM,1996,m,0-14,0,557
TM,1996,m,15-24,15,557
TM,1996,m,25-34,114,557
TM,1996,m,35-44,101,557
TM,1996,m,45-54,44,557
TM,1996,m,55-64,37,557
TM,1996,m,65+,23,557
TM,1997,f,0-14,0,764
TM,1997,f,15-24,10,764
TM,1997,f,25-34,95,764
TM,1997,f,35-44,75,764
TM,1997,f,45-54,47,764
TM,1997,f,55-64,45,764
TM,1997,f,65+,22,764
TM,1997,m,0-14,2,764
TM,1997,m,15-24,14,764
TM,1997,m,25-34,208,764
TM,1997,m,35-44,77,764
TM,1997,m,45-54,90,764
TM,1997,m,55-64,69,764
TM,1997,m,65+,10,764
TM,1998,f,0-14,2,790
TM,1998,f,15-24,59,790
TM,1998,f,25-34,69,790
TM,1998,f,35-44,43,790
TM,1998,f,45-54,28,790
TM,1998,f,55-64,16,790
TM,1998,f,65+,8,790
TM,1998,m,0-14,0,790
TM,1998,m,15-24,100,790
TM,1998,m,25-34,210,790
TM,1998,m,35-44,131,790
TM,1998,m,45-54,64,790
TM,1998,m,55-64,48,790
TM,1998,m,65+,12,790
TM,1999,f,0-14,2,964
TM,1999,f,15-24,51,964
TM,1999,f,25-34,103,964
TM,1999,f,35-44,65,964
TM,1999,f,45-54,32,964
TM,1999,f,55-64,27,964
TM,1999,f,65+,14,964
TM,1999,m,0-14,5,964
TM,1999,m,15-24,129,964
TM,1999,m,25-34,225,964
TM,1999,m,35-44,174,964
TM,1999,m,45-54,77,964
TM,1999,m,55-64,43,964
TM,1999,m,65+,17,964
TM,2000,f,0-14,19,1017
TM,2000,f,15-24,73,1017
TM,2000,f,25-34,140,1017
TM,2000,f,35-44,76,1017
TM,2000,f,45-54,31,1017
TM,2000,f,55-64,34,1017
TM,2000,f,65+,17,1017
TM,2000,m,0-14,16,1017
TM,2000,m,15-24,103,1017
TM,2000,m,25-34,185,1017
TM,2000,m,35-44,144,1017
TM,2000,m,45-54,127,1017
TM,2000,m,55-64,31,1017
TM,2000,m,65+,21,1017
TM,2001,f,0-14,3,1243
TM,2001,f,15-24,113,1243
TM,2001,f,25-34,137,1243
TM,2001,f,35-44,70,1243
TM,2001,f,45-54,40,1243
TM,2001,f,55-64,32,1243
TM,2001,f,65+,27,1243
TM,2001,m,0-14,1,1243
TM,2001,m,15-24,169,1243
TM,2001,m,25-34,295,1243
TM,2001,m,35-44,196,1243
TM,2001,m,45-54,93,1243
TM,2001,m,55-64,46,1243
TM,2001,m,65+,21,1243
TM,2002,f,0-14,3,1254
TM,2002,f,15-24,113,1254
TM,2002,f,25-34,143,1254
TM,2002,f,35-44,74,1254
TM,2002,f,45-54,57,1254
TM,2002,f,55-64,34,1254
TM,2002,f,65+,20,1254
TM,2002,m,0-14,2,1254
TM,2002,m,15-24,164,1254
TM,2002,m,25-34,249,1254
TM,2002,m,35-44,224,1254
TM,2002,m,45-54,112,1254
TM,2002,m,55-64,38,1254
TM,2002,m,65+,21,1254
TM,2003,f,0-14,5,1197
TM,2003,f,15-24,94,1197
TM,2003,f,25-34,139,1197
TM,2003,f,35-44,84,1197
TM,2003,f,45-54,42,1197
TM,2003,f,55-64,21,1197
TM,2003,f,65+,21,1197
TM,2003,m,0-14,3,1197
TM,2003,m,15-24,148,1197
TM,2003,m,25-34,265,1197
TM,2003,m,35-44,212,1197
TM,2003,m,45-54,112,1197
TM,2003,m,55-64,37,1197
TM,2003,m,65+,14,1197
TM,2004,f,0-14,2,1103
TM,2004,f,15-24,90,1103
TM,2004,f,25-34,128,1103
TM,2004,f,35-44,68,1103
TM,2004,f,45-54,45,1103
TM,2004,f,55-64,26,1103
TM,2004,f,65+,19,1103
TM,2004,m,0-14,0,1103
TM,2004,m,15-24,129,1103
TM,2004,m,25-34,250,1103
TM,2004,m,35-44,174,1103
TM,2004,m,45-54,123,1103
TM,2004,m,55-64,37,1103
TM,2004,m,65+,12,1103
TM,2005,f,0-14,3,995
TM,2005,f,0-4,1,995
TM,2005,f,15-24,100,995
TM,2005,f,25-34,101,995
TM,2005,f,35-44,72,995
TM,2005,f,45-54,46,995
TM,2005,f,5-14,2,995
TM,2005,f,55-64,27,995
TM,2005,f,65+,8,995
TM,2005,f,unknown,0,995
TM,2005,m,0-14,2,995
TM,2005,m,0-4,0,995
TM,2005,m,15-24,148,995
TM,2005,m,25-34,181,995
TM,2005,m,35-44,146,995
TM,2005,m,45-54,97,995
TM,2005,m,5-14,2,995
TM,2005,m,55-64,51,995
TM,2005,m,65+,13,995
TM,2005,m,unknown,0,995
TM,2006,f,0-14,5,1155
TM,2006,f,15-24,107,1155
TM,2006,f,25-34,115,1155
TM,2006,f,35-44,72,1155
TM,2006,f,45-54,34,1155
TM,2006,f,55-64,24,1155
TM,2006,f,65+,23,1155
TM,2006,f,unknown,0,1155
TM,2006,m,0-14,0,1155
TM,2006,m,15-24,140,1155
TM,2006,m,25-34,273,1155
TM,2006,m,35-44,191,1155
TM,2006,m,45-54,120,1155
TM,2006,m,55-64,33,1155
TM,2006,m,65+,18,1155
TM,2006,m,unknown,0,1155
TM,2007,f,0-14,6,1378
TM,2007,f,0-4,0,1378
TM,2007,f,15-24,129,1378
TM,2007,f,25-34,132,1378
TM,2007,f,35-44,81,1378
TM,2007,f,45-54,69,1378
TM,2007,f,5-14,6,1378
TM,2007,f,55-64,36,1378
TM,2007,f,65+,35,1378
TM,2007,f,unknown,0,1378
TM,2007,m,0-14,2,1378
TM,2007,m,0-4,0,1378
TM,2007,m,15-24,176,1378
TM,2007,m,25-34,272,1378
TM,2007,m,35-44,224,1378
TM,2007,m,45-54,137,1378
TM,2007,m,5-14,2,1378
TM,2007,m,55-64,56,1378
TM,2007,m,65+,23,1378
TM,2007,m,unknown,0,1378
TM,2008,f,0-14,4,1331
TM,2008,f,15-24,126,1331
TM,2008,f,25-34,146,1331
TM,2008,f,35-44,81,1331
TM,2008,f,45-54,56,1331
TM,2008,f,55-64,29,1331
TM,2008,f,65+,30,1331
TM,2008,m,0-14,3,1331
TM,2008,m,15-24,176,1331
TM,2008,m,25-34,235,1331
TM,2008,m,35-44,201,1331
TM,2008,m,45-54,164,1331
TM,2008,m,55-64,56,1331
TM,2008,m,65+,24,1331
TN,1998,f,0-14,12,1196
TN,1998,f,15-24,80,1196
TN,1998,f,25-34,65,1196
TN,1998,f,35-44,43,1196
TN,1998,f,45-54,39,1196
TN,1998,f,55-64,43,1196
TN,1998,f,65+,26,1196
TN,1998,m,0-14,11,1196
TN,1998,m,15-24,134,1196
TN,1998,m,25-34,206,1196
TN,1998,m,35-44,155,1196
TN,1998,m,45-54,108,1196
TN,1998,m,55-64,88,1196
TN,1998,m,65+,95,1196
TN,1999,f,0-14,15,1066
TN,1999,f,15-24,80,1066
TN,1999,f,25-34,76,1066
TN,1999,f,35-44,62,1066
TN,1999,f,45-54,40,1066
TN,1999,f,55-64,29,1066
TN,1999,f,65+,53,1066
TN,1999,m,0-14,18,1066
TN,1999,m,15-24,137,1066
TN,1999,m,25-34,221,1066
TN,1999,m,35-44,181,1066
TN,1999,m,45-54,106,1066
TN,1999,m,55-64,88,1066
TN,1999,m,65+,129,1066
TN,2000,f,0-14,7,1099
TN,2000,f,15-24,68,1099
TN,2000,f,25-34,59,1099
TN,2000,f,35-44,43,1099
TN,2000,f,45-54,21,1099
TN,2000,f,55-64,21,1099
TN,2000,f,65+,58,1099
TN,2000,m,0-14,16,1099
TN,2000,m,15-24,139,1099
TN,2000,m,25-34,208,1099
TN,2000,m,35-44,156,1099
TN,2000,m,45-54,109,1099
TN,2000,m,55-64,65,1099
TN,2000,m,65+,101,1099
TN,2001,f,0-14,9,1077
TN,2001,f,15-24,62,1077
TN,2001,f,25-34,42,1077
TN,2001,f,35-44,47,1077
TN,2001,f,45-54,30,1077
TN,2001,f,55-64,42,1077
TN,2001,f,65+,53,1077
TN,2001,m,0-14,23,1077
TN,2001,m,15-24,141,1077
TN,2001,m,25-34,185,1077
TN,2001,m,35-44,157,1077
TN,2001,m,45-54,103,1077
TN,2001,m,55-64,83,1077
TN,2001,m,65+,100,1077
TN,2002,f,0-14,6,927
TN,2002,f,15-24,55,927
TN,2002,f,25-34,50,927
TN,2002,f,35-44,36,927
TN,2002,f,45-54,28,927
TN,2002,f,55-64,34,927
TN,2002,f,65+,37,927
TN,2002,m,0-14,1,927
TN,2002,m,15-24,112,927
TN,2002,m,25-34,184,927
TN,2002,m,35-44,153,927
TN,2002,m,45-54,99,927
TN,2002,m,55-64,67,927
TN,2002,m,65+,65,927
TN,2003,f,0-14,7,878
TN,2003,f,15-24,57,878
TN,2003,f,25-34,56,878
TN,2003,f,35-44,36,878
TN,2003,f,45-54,34,878
TN,2003,f,55-64,24,878
TN,2003,f,65+,33,878
TN,2003,m,0-14,3,878
TN,2003,m,15-24,100,878
TN,2003,m,25-34,164,878
TN,2003,m,35-44,129,878
TN,2003,m,45-54,95,878
TN,2003,m,55-64,66,878
TN,2003,m,65+,74,878
TN,2004,f,0-14,7,944
TN,2004,f,15-24,44,944
TN,2004,f,25-34,55,944
TN,2004,f,35-44,39,944
TN,2004,f,45-54,47,944
TN,2004,f,55-64,19,944
TN,2004,f,65+,39,944
TN,2004,m,0-14,9,944
TN,2004,m,15-24,100,944
TN,2004,m,25-34,181,944
TN,2004,m,35-44,128,944
TN,2004,m,45-54,123,944
TN,2004,m,55-64,62,944
TN,2004,m,65+,91,944
TN,2005,f,0-14,7,915
TN,2005,f,15-24,66,915
TN,2005,f,25-34,61,915
TN,2005,f,35-44,39,915
TN,2005,f,45-54,36,915
TN,2005,f,55-64,16,915
TN,2005,f,65+,28,915
TN,2005,m,0-14,5,915
TN,2005,m,15-24,103,915
TN,2005,m,25-34,172,915
TN,2005,m,35-44,133,915
TN,2005,m,45-54,115,915
TN,2005,m,55-64,53,915
TN,2005,m,65+,81,915
TN,2006,f,0-14,3,922
TN,2006,f,15-24,53,922
TN,2006,f,25-34,52,922
TN,2006,f,35-44,33,922
TN,2006,f,45-54,33,922
TN,2006,f,55-64,33,922
TN,2006,f,65+,38,922
TN,2006,m,0-14,5,922
TN,2006,m,15-24,125,922
TN,2006,m,25-34,174,922
TN,2006,m,35-44,119,922
TN,2006,m,45-54,111,922
TN,2006,m,55-64,58,922
TN,2006,m,65+,85,922
TN,2007,f,0-14,11,941
TN,2007,f,15-24,69,941
TN,2007,f,25-34,54,941
TN,2007,f,35-44,42,941
TN,2007,f,45-54,28,941
TN,2007,f,55-64,29,941
TN,2007,f,65+,45,941
TN,2007,m,0-14,1,941
TN,2007,m,15-24,124,941
TN,2007,m,25-34,171,941
TN,2007,m,35-44,117,941
TN,2007,m,45-54,104,941
TN,2007,m,55-64,71,941
TN,2007,m,65+,75,941
TN,2008,f,0-14,7,1005
TN,2008,f,15-24,68,1005
TN,2008,f,25-34,57,1005
TN,2008,f,35-44,35,1005
TN,2008,f,45-54,24,1005
TN,2008,f,55-64,18,1005
TN,2008,f,65+,52,1005
TN,2008,m,0-14,6,1005
TN,2008,m,15-24,130,1005
TN,2008,m,25-34,188,1005
TN,2008,m,35-44,118,1005
TN,2008,m,45-54,125,1005
TN,2008,m,55-64,80,1005
TN,2008,m,65+,59,1005
TO,1995,f,0-14,0,9
TO,1995,f,15-24,0,9
TO,1995,f,25-34,1,9
TO,1995,f,35-44,1,9
TO,1995,f,45-54,0,9
TO,1995,f,55-64,2,9
TO,1995,f,65+,1,9
TO,1995,m,0-14,0,9
TO,1995,m,15-24,1,9
TO,1995,m,25-34,0,9
TO,1995,m,35-44,0,9
TO,1995,m,45-54,0,9
TO,1995,m,55-64,1,9
TO,1995,m,65+,2,9
TO,1996,f,0-14,0,14
TO,1996,f,15-24,1,14
TO,1996,f,25-34,1,14
TO,1996,f,35-44,1,14
TO,1996,f,45-54,0,14
TO,1996,f,55-64,1,14
TO,1996,f,65+,2,14
TO,1996,m,0-14,0,14
TO,1996,m,15-24,1,14
TO,1996,m,25-34,1,14
TO,1996,m,35-44,2,14
TO,1996,m,45-54,0,14
TO,1996,m,55-64,6,14
TO,1996,m,65+,0,14
TO,1997,f,0-14,0,11
TO,1997,f,15-24,4,11
TO,1997,f,25-34,0,11
TO,1997,f,35-44,0,11
TO,1997,f,45-54,1,11
TO,1997,f,55-64,0,11
TO,1997,f,65+,0,11
TO,1997,m,0-14,0,11
TO,1997,m,15-24,2,11
TO,1997,m,25-34,1,11
TO,1997,m,35-44,1,11
TO,1997,m,45-54,0,11
TO,1997,m,55-64,1,11
TO,1997,m,65+,2,11
TO,1998,f,0-14,1,16
TO,1998,f,15-24,1,16
TO,1998,f,25-34,0,16
TO,1998,f,35-44,0,16
TO,1998,f,45-54,0,16
TO,1998,f,55-64,1,16
TO,1998,f,65+,2,16
TO,1998,m,0-14,0,16
TO,1998,m,15-24,2,16
TO,1998,m,25-34,3,16
TO,1998,m,35-44,1,16
TO,1998,m,45-54,2,16
TO,1998,m,55-64,1,16
TO,1998,m,65+,2,16
TO,1999,f,0-14,0,10
TO,1999,f,15-24,1,10
TO,1999,f,25-34,0,10
TO,1999,f,35-44,0,10
TO,1999,f,45-54,0,10
TO,1999,f,55-64,2,10
TO,1999,f,65+,0,10
TO,1999,m,0-14,0,10
TO,1999,m,15-24,1,10
TO,1999,m,25-34,0,10
TO,1999,m,35-44,0,10
TO,1999,m,45-54,1,10
TO,1999,m,55-64,3,10
TO,1999,m,65+,2,10
TO,2000,f,15-24,1,15
TO,2000,f,25-34,1,15
TO,2000,f,35-44,1,15
TO,2000,f,55-64,1,15
TO,2000,f,65+,1,15
TO,2000,m,15-24,2,15
TO,2000,m,25-34,1,15
TO,2000,m,35-44,1,15
TO,2000,m,55-64,1,15
TO,2000,m,65+,5,15
TO,2001,f,0-14,0,8
TO,2001,f,15-24,0,8
TO,2001,f,25-34,2,8
TO,2001,f,35-44,1,8
TO,2001,f,45-54,1,8
TO,2001,f,55-64,0,8
TO,2001,f,65+,0,8
TO,2001,m,0-14,0,8
TO,2001,m,15-24,0,8
TO,2001,m,25-34,1,8
TO,2001,m,35-44,0,8
TO,2001,m,45-54,0,8
TO,2001,m,55-64,2,8
TO,2001,m,65+,1,8
TO,2002,f,15-24,1,23
TO,2002,f,25-34,1,23
TO,2002,f,35-44,1,23
TO,2002,f,55-64,1,23
TO,2002,f,65+,4,23
TO,2002,m,15-24,1,23
TO,2002,m,45-54,4,23
TO,2002,m,65+,10,23
TO,2003,f,0-14,0,11
TO,2003,f,15-24,1,11
TO,2003,f,25-34,0,11
TO,2003,f,35-44,1,11
TO,2003,f,45-54,1,11
TO,2003,f,55-64,2,11
TO,2003,f,65+,0,11
TO,2003,m,0-14,0,11
TO,2003,m,15-24,1,11
TO,2003,m,25-34,1,11
TO,2003,m,35-44,1,11
TO,2003,m,45-54,1,11
TO,2003,m,55-64,0,11
TO,2003,m,65+,2,11
TO,2005,f,0-14,0,11
TO,2005,f,15-24,2,11
TO,2005,f,25-34,1,11
TO,2005,f,35-44,0,11
TO,2005,f,45-54,0,11
TO,2005,f,55-64,2,11
TO,2005,f,65+,0,11
TO,2005,m,0-14,0,11
TO,2005,m,15-24,2,11
TO,2005,m,25-34,1,11
TO,2005,m,35-44,0,11
TO,2005,m,45-54,2,11
TO,2005,m,55-64,1,11
TO,2005,m,65+,0,11
TO,2006,f,0-14,0,14
TO,2006,f,0-4,0,14
TO,2006,f,15-24,1,14
TO,2006,f,25-34,1,14
TO,2006,f,35-44,2,14
TO,2006,f,45-54,0,14
TO,2006,f,5-14,0,14
TO,2006,f,55-64,0,14
TO,2006,f,65+,2,14
TO,2006,m,0-14,0,14
TO,2006,m,0-4,0,14
TO,2006,m,15-24,1,14
TO,2006,m,25-34,0,14
TO,2006,m,35-44,0,14
TO,2006,m,45-54,1,14
TO,2006,m,5-14,0,14
TO,2006,m,55-64,2,14
TO,2006,m,65+,4,14
TO,2007,f,0-14,0,14
TO,2007,f,0-4,0,14
TO,2007,f,15-24,3,14
TO,2007,f,25-34,1,14
TO,2007,f,35-44,1,14
TO,2007,f,45-54,0,14
TO,2007,f,5-14,0,14
TO,2007,f,55-64,0,14
TO,2007,f,65+,0,14
TO,2007,m,0-14,0,14
TO,2007,m,0-4,0,14
TO,2007,m,15-24,2,14
TO,2007,m,25-34,1,14
TO,2007,m,35-44,0,14
TO,2007,m,45-54,0,14
TO,2007,m,5-14,0,14
TO,2007,m,55-64,1,14
TO,2007,m,65+,5,14
TO,2008,f,0-14,0,11
TO,2008,f,0-4,0,11
TO,2008,f,15-24,0,11
TO,2008,f,25-34,0,11
TO,2008,f,35-44,0,11
TO,2008,f,45-54,1,11
TO,2008,f,5-14,0,11
TO,2008,f,55-64,2,11
TO,2008,f,65+,0,11
TO,2008,f,unknown,0,11
TO,2008,m,0-14,0,11
TO,2008,m,0-4,0,11
TO,2008,m,15-24,2,11
TO,2008,m,25-34,0,11
TO,2008,m,35-44,2,11
TO,2008,m,45-54,2,11
TO,2008,m,5-14,0,11
TO,2008,m,55-64,1,11
TO,2008,m,65+,1,11
TO,2008,m,unknown,0,11
TR,2004,f,0-14,2,5870
TR,2004,f,15-24,24,5870
TR,2004,f,25-34,21,5870
TR,2004,f,35-44,8,5870
TR,2004,f,45-54,4,5870
TR,2004,f,55-64,7,5870
TR,2004,f,65+,6,5870
TR,2004,m,0-14,0,5870
TR,2004,m,15-24,50,5870
TR,2004,m,25-34,38,5870
TR,2004,m,35-44,50,5870
TR,2004,m,45-54,41,5870
TR,2004,m,55-64,28,5870
TR,2004,m,65+,19,5870
TR,2005,f,0-14,50,7450
TR,2005,f,0-4,2,7450
TR,2005,f,15-24,699,7450
TR,2005,f,25-34,474,7450
TR,2005,f,35-44,243,7450
TR,2005,f,45-54,175,7450
TR,2005,f,5-14,48,7450
TR,2005,f,55-64,166,7450
TR,2005,f,65+,213,7450
TR,2005,f,unknown,0,7450
TR,2005,m,0-14,33,7450
TR,2005,m,0-4,1,7450
TR,2005,m,15-24,1148,7450
TR,2005,m,25-34,1295,7450
TR,2005,m,35-44,1028,7450
TR,2005,m,45-54,963,7450
TR,2005,m,5-14,32,7450
TR,2005,m,55-64,534,7450
TR,2005,m,65+,429,7450
TR,2005,m,unknown,0,7450
TR,2006,f,0-14,56,7866
TR,2006,f,0-4,4,7866
TR,2006,f,15-24,769,7866
TR,2006,f,25-34,507,7866
TR,2006,f,35-44,235,7866
TR,2006,f,45-54,155,7866
TR,2006,f,5-14,52,7866
TR,2006,f,55-64,149,7866
TR,2006,f,65+,256,7866
TR,2006,f,unknown,0,7866
TR,2006,m,0-14,40,7866
TR,2006,m,0-4,2,7866
TR,2006,m,15-24,1212,7866
TR,2006,m,25-34,1391,7866
TR,2006,m,35-44,1003,7866
TR,2006,m,45-54,1045,7866
TR,2006,m,5-14,38,7866
TR,2006,m,55-64,575,7866
TR,2006,m,65+,473,7866
TR,2006,m,unknown,0,7866
TR,2007,f,0-14,63,7527
TR,2007,f,0-4,2,7527
TR,2007,f,15-24,708,7527
TR,2007,f,25-34,531,7527
TR,2007,f,35-44,246,7527
TR,2007,f,45-54,165,7527
TR,2007,f,5-14,61,7527
TR,2007,f,55-64,128,7527
TR,2007,f,65+,255,7527
TR,2007,f,unknown,0,7527
TR,2007,m,0-14,50,7527
TR,2007,m,0-4,13,7527
TR,2007,m,15-24,1091,7527
TR,2007,m,25-34,1245,7527
TR,2007,m,35-44,984,7527
TR,2007,m,45-54,978,7527
TR,2007,m,5-14,37,7527
TR,2007,m,55-64,571,7527
TR,2007,m,65+,512,7527
TR,2007,m,unknown,0,7527
TR,2008,f,0-14,57,6993
TR,2008,f,0-4,5,6993
TR,2008,f,15-24,653,6993
TR,2008,f,25-34,485,6993
TR,2008,f,35-44,233,6993
TR,2008,f,45-54,152,6993
TR,2008,f,5-14,52,6993
TR,2008,f,55-64,139,6993
TR,2008,f,65+,236,6993
TR,2008,f,unknown,0,6993
TR,2008,m,0-14,48,6993
TR,2008,m,0-4,7,6993
TR,2008,m,15-24,940,6993
TR,2008,m,25-34,1090,6993
TR,2008,m,35-44,953,6993
TR,2008,m,45-54,947,6993
TR,2008,m,5-14,41,6993
TR,2008,m,55-64,607,6993
TR,2008,m,65+,453,6993
TR,2008,m,unknown,0,6993
TT,1995,f,0-14,0,7
TT,1995,f,15-24,6,7
TT,1995,f,25-34,4,7
TT,1995,f,35-44,2,7
TT,1995,f,45-54,5,7
TT,1995,f,55-64,3,7
TT,1995,f,65+,0,7
TT,1995,m,0-14,2,7
TT,1995,m,15-24,6,7
TT,1995,m,25-34,15,7
TT,1995,m,35-44,10,7
TT,1995,m,45-54,12,7
TT,1995,m,55-64,7,7
TT,1995,m,65+,4,7
TT,1996,f,0-14,0,58
TT,1996,f,15-24,5,58
TT,1996,f,25-34,5,58
TT,1996,f,35-44,5,58
TT,1996,f,45-54,1,58
TT,1996,f,55-64,1,58
TT,1996,f,65+,1,58
TT,1996,m,0-14,0,58
TT,1996,m,15-24,4,58
TT,1996,m,25-34,7,58
TT,1996,m,35-44,9,58
TT,1996,m,45-54,9,58
TT,1996,m,55-64,6,58
TT,1996,m,65+,6,58
TT,1998,f,0-14,1,82
TT,1998,f,15-24,5,82
TT,1998,f,25-34,3,82
TT,1998,f,35-44,5,82
TT,1998,f,45-54,2,82
TT,1998,f,55-64,5,82
TT,1998,f,65+,4,82
TT,1998,m,0-14,0,82
TT,1998,m,15-24,9,82
TT,1998,m,25-34,12,82
TT,1998,m,35-44,21,82
TT,1998,m,45-54,14,82
TT,1998,m,55-64,9,82
TT,1998,m,65+,8,82
TT,1999,f,0-14,0,87
TT,1999,f,15-24,4,87
TT,1999,f,25-34,6,87
TT,1999,f,35-44,7,87
TT,1999,f,45-54,3,87
TT,1999,f,55-64,4,87
TT,1999,f,65+,1,87
TT,1999,m,0-14,0,87
TT,1999,m,15-24,11,87
TT,1999,m,25-34,18,87
TT,1999,m,35-44,13,87
TT,1999,m,45-54,8,87
TT,1999,m,55-64,5,87
TT,1999,m,65+,6,87
TT,2000,f,0-14,0,115
TT,2000,f,15-24,5,115
TT,2000,f,25-34,7,115
TT,2000,f,35-44,9,115
TT,2000,f,45-54,5,115
TT,2000,f,55-64,2,115
TT,2000,f,65+,4,115
TT,2000,m,0-14,0,115
TT,2000,m,15-24,7,115
TT,2000,m,25-34,18,115
TT,2000,m,35-44,27,115
TT,2000,m,45-54,17,115
TT,2000,m,55-64,7,115
TT,2000,m,65+,7,115
TT,2001,f,0-14,5,152
TT,2001,f,15-24,10,152
TT,2001,f,25-34,11,152
TT,2001,f,35-44,15,152
TT,2001,f,45-54,9,152
TT,2001,f,55-64,9,152
TT,2001,f,65+,8,152
TT,2001,m,0-14,5,152
TT,2001,m,15-24,10,152
TT,2001,m,25-34,21,152
TT,2001,m,35-44,36,152
TT,2001,m,45-54,24,152
TT,2001,m,55-64,17,152
TT,2001,m,65+,18,152
TT,2002,f,0-14,0,60
TT,2002,f,15-24,4,60
TT,2002,f,25-34,11,60
TT,2002,f,35-44,3,60
TT,2002,f,45-54,2,60
TT,2002,f,55-64,0,60
TT,2002,f,65+,7,60
TT,2002,m,0-14,0,60
